country,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Scotland,2025-08-02,Kilmarnock,Livingston,2.0,2.0,2.0,0.0,D
Scotland,2025-08-02,Motherwell,Rangers,1.0,1.0,0.0,1.0,D
Scotland,2025-08-03,Falkirk,Dundee Utd,2.0,2.0,0.0,1.0,D
Scotland,2025-08-03,Dundee,Hibernian,1.0,2.0,1.0,2.0,A
Scotland,2025-08-03,Celtic,ST Mirren,1.0,0.0,0.0,0.0,H
Scotland,2025-08-04,Heart Of Midlothian,Aberdeen,2.0,0.0,1.0,0.0,H
Scotland,2025-08-09,ST Mirren,Motherwell,0.0,0.0,0.0,0.0,D
Scotland,2025-08-09,Livingston,Falkirk,3.0,1.0,2.0,0.0,H
Scotland,2025-08-09,Rangers,Dundee,1.0,1.0,0.0,0.0,D
Scotland,2025-08-10,Aberdeen,Celtic,0.0,2.0,0.0,1.0,A
Scotland,2025-08-10,Dundee Utd,Heart Of Midlothian,2.0,3.0,2.0,1.0,A
Scotland,2025-08-10,Hibernian,Kilmarnock,2.0,2.0,2.0,1.0,D
Scotland,2025-08-23,Celtic,Livingston,3.0,0.0,0.0,0.0,H
Scotland,2025-08-23,Kilmarnock,Dundee,0.0,0.0,0.0,0.0,D
Scotland,2025-08-23,Heart Of Midlothian,Motherwell,3.0,3.0,0.0,1.0,D
Scotland,2025-08-24,ST Mirren,Rangers,1.0,1.0,1.0,0.0,D
Scotland,2025-08-30,Livingston,Heart Of Midlothian,1.0,2.0,1.0,0.0,A
Scotland,2025-08-30,Motherwell,Kilmarnock,2.0,2.0,1.0,1.0,D
Scotland,2025-08-31,Rangers,Celtic,0.0,0.0,0.0,0.0,D
Scotland,2025-08-31,Dundee,Dundee Utd,0.0,2.0,0.0,1.0,A
Scotland,2025-08-31,Hibernian,ST Mirren,1.0,1.0,0.0,0.0,D
Scotland,2025-08-31,Aberdeen,Falkirk,0.0,1.0,0.0,0.0,A
Scotland,2025-09-13,Falkirk,ST Mirren,1.0,2.0,0.0,0.0,A
Scotland,2025-09-13,Dundee,Motherwell,1.0,1.0,0.0,1.0,D
Scotland,2025-09-13,Aberdeen,Livingston,0.0,0.0,0.0,0.0,D
Scotland,2025-09-13,Rangers,Heart Of Midlothian,0.0,2.0,0.0,1.0,A
Scotland,2025-09-13,Hibernian,Dundee Utd,3.0,3.0,1.0,2.0,D
Scotland,2025-09-14,Kilmarnock,Celtic,1.0,2.0,0.0,0.0,A
