league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse_div_1,2025,2025-08-01,Arbroath,Ayr Utd,1,1,0,1,D
ecosse_div_1,2025,2025-08-02,ST Johnstone,Partick,5,1,3,2,H
ecosse_div_1,2025,2025-08-02,Morton,Dunfermline,0,0,0,0,D
ecosse_div_1,2025,2025-08-02,Raith Rovers,Queen's Park,1,1,0,1,D
ecosse_div_1,2025,2025-08-02,Airdrie United,Ross County,2,2,0,2,D
ecosse_div_1,2025,2025-08-08,Ross County,ST Johnstone,0,1,0,0,A
ecosse_div_1,2025,2025-08-09,Partick,Morton,1,1,0,1,D
ecosse_div_1,2025,2025-08-09,Ayr Utd,Raith Rovers,0,1,0,0,A
ecosse_div_1,2025,2025-08-09,Dunfermline,Airdrie United,2,0,2,0,H
ecosse_div_1,2025,2025-08-09,Queen's Park,Arbroath,1,3,0,1,A
ecosse_div_1,2025,2025-08-22,Raith Rovers,Dunfermline,2,0,1,1,H
ecosse_div_1,2025,2025-08-23,ST Johnstone,Arbroath,3,0,1,2,H
ecosse_div_1,2025,2025-08-23,Ross County,Partick,1,3,0,1,A
ecosse_div_1,2025,2025-08-23,Morton,Ayr Utd,2,2,1,1,D
ecosse_div_1,2025,2025-08-23,Airdrie United,Queen's Park,1,1,0,1,D
ecosse_div_1,2025,2025-08-30,ST Johnstone,Morton,1,1,0,1,D
ecosse_div_1,2025,2025-08-30,Partick,Raith Rovers,3,2,2,1,H
ecosse_div_1,2025,2025-08-30,Ayr Utd,Queen's Park,1,1,0,1,D
ecosse_div_1,2025,2025-08-30,Dunfermline,Ross County,2,2,1,1,D
ecosse_div_1,2025,2025-08-30,Arbroath,Airdrie United,1,0,0,1,H
ecosse_div_1,2025,2025-09-06,Ross County,Arbroath,1,2,0,1,A
ecosse_div_1,2025,2025-09-06,Morton,Raith Rovers,0,1,0,0,A
ecosse_div_1,2025,2025-09-12,Partick,Airdrie United,2,1,0,2,H
ecosse_div_1,2025,2025-09-13,Raith Rovers,ST Johnstone,0,2,0,0,A
ecosse_div_1,2025,2025-09-13,Ayr Utd,Ross County,1,1,1,0,D
ecosse_div_1,2025,2025-09-13,Arbroath,Dunfermline,0,5,0,0,A
ecosse_div_1,2025,2025-09-13,Queen's Park,Morton,0,0,0,0,D
ecosse_div_1,2025,2025-09-19,ST Johnstone,Dunfermline,2,1,0,2,H
ecosse_div_1,2025,2025-09-20,Ross County,Queen's Park,1,2,1,0,A
ecosse_div_1,2025,2025-09-20,Arbroath,Morton,1,1,0,1,D
ecosse_div_1,2025,2025-09-20,Airdrie United,Raith Rovers,0,0,0,0,D
ecosse_div_1,2025,2025-09-23,Dunfermline,Ayr Utd,0,1,0,0,A
ecosse_div_1,2025,2025-09-23,Airdrie United,ST Johnstone,1,2,0,1,A
ecosse_div_1,2025,2025-09-27,Morton,Ross County,1,1,0,1,D
ecosse_div_1,2025,2025-09-27,Raith Rovers,Arbroath,3,0,0,3,H
ecosse_div_1,2025,2025-09-27,Ayr Utd,Airdrie United,4,2,4,0,H
ecosse_div_1,2025,2025-09-27,Dunfermline,Partick,0,2,0,0,A
ecosse_div_1,2025,2025-09-27,Queen's Park,ST Johnstone,1,2,1,0,A
ecosse_div_1,2025,2025-09-30,Queen's Park,Partick,0,1,0,0,A
ecosse_div_1,2025,2025-10-04,ST Johnstone,Ayr Utd,0,0,0,0,D
ecosse_div_1,2025,2025-10-04,Partick,Arbroath,1,1,1,0,D
ecosse_div_1,2025,2025-10-04,Ross County,Raith Rovers,2,0,0,2,H
ecosse_div_1,2025,2025-10-04,Dunfermline,Queen's Park,0,0,0,0,D
ecosse_div_1,2025,2025-10-04,Airdrie United,Morton,1,2,0,1,A
