,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
830,2025-08-01,Arbroath,Ayr Utd,1,1,0,1,D
831,2025-08-02,ST Johnstone,Partick,5,1,3,2,H
832,2025-08-02,Morton,Dunfermline,0,0,0,0,D
833,2025-08-02,Raith Rovers,Queen's Park,1,1,0,1,D
834,2025-08-02,Airdrie United,Ross County,2,2,0,2,D
835,2025-08-08,Ross County,ST Johnstone,0,1,0,0,A
836,2025-08-09,Partick,Morton,1,1,0,1,D
837,2025-08-09,Ayr Utd,Raith Rovers,0,1,0,0,A
838,2025-08-09,Dunfermline,Airdrie United,2,0,2,0,H
839,2025-08-09,Queen's Park,Arbroath,1,3,0,1,A
840,2025-08-22,Raith Rovers,Dunfermline,2,0,1,1,H
841,2025-08-23,ST Johnstone,Arbroath,3,0,1,2,H
842,2025-08-23,Ross County,Partick,1,3,0,1,A
843,2025-08-23,Morton,Ayr Utd,2,2,1,1,D
844,2025-08-23,Airdrie United,Queen's Park,1,1,0,1,D
845,2025-08-30,ST Johnstone,Morton,1,1,0,1,D
846,2025-08-30,Partick,Raith Rovers,3,2,2,1,H
847,2025-08-30,Ayr Utd,Queen's Park,1,1,0,1,D
848,2025-08-30,Dunfermline,Ross County,2,2,1,1,D
849,2025-08-30,Arbroath,Airdrie United,1,0,0,1,H
